,Unnamed: 0.1,Unnamed: 0,No_Species,Community,Lineage,Le_mean,Le_std,Diversity,Ecological_Dynamics
244,244,244,28.0,0.0,4.0,-0.001026525558082379,0.0003984169212684118,6,stable
245,245,245,28.0,1.0,0.0,-1.99506734599696e-05,0.0012251227509737005,19,chaotic-like
246,246,246,28.0,1.0,1.0,-0.0007041892739486652,0.00038040523583177235,7,stable
247,247,247,28.0,1.0,2.0,-0.00011350703547456129,0.0012765199569564555,19,chaotic-like
248,248,248,28.0,1.0,3.0,8.359898132514549e-05,0.0013757611217655949,19,chaotic-like
249,249,249,28.0,1.0,4.0,-2.5905450647091892e-05,0.0012377844005639102,19,chaotic-like
250,250,250,28.0,2.0,0.0,-0.0006157444072980792,0.0005218093787372318,5,stable
251,251,251,28.0,2.0,1.0,-0.0007850146652311439,6.05436823378757e-05,5,stable
252,252,252,28.0,2.0,2.0,-0.0005574771365238593,0.0001267420952580921,5,stable
253,253,253,28.0,2.0,3.0,-0.0007272230386742649,0.00015109720784812317,5,stable
254,254,254,28.0,2.0,4.0,-0.0007576931797188776,0.0001404786106794924,5,stable
255,255,255,28.0,3.0,0.0,-0.00021504072946411265,0.0008619420932871355,5,stable
256,256,256,28.0,3.0,1.0,-0.0004209265687753769,0.000932139175292987,5,stable
257,257,257,28.0,3.0,2.0,-0.00047336899547767273,0.00089327459881366,5,stable
258,258,258,28.0,3.0,3.0,-0.0008548777567913238,0.0007491826526224521,7,stable
259,259,259,28.0,3.0,4.0,-0.00015626987937051266,0.0006088449802867079,5,stable
260,260,260,28.0,4.0,0.0,-1.7825782418258396e-06,0.0010900511572903323,11,chaotic-like
261,261,261,28.0,4.0,1.0,-3.5890101297440715e-07,0.000792654474512192,11,chaotic-like
262,262,262,28.0,4.0,2.0,3.087415686720513e-05,0.0011673049832672206,11,chaotic-like
263,263,263,28.0,4.0,3.0,9.004348136947009e-05,0.0011914074486031674,11,chaotic-like
264,264,264,28.0,4.0,4.0,5.6158246059734586e-05,0.0007317474498610138,11,chaotic-like
265,265,265,28.0,5.0,0.0,-0.0005018309423456165,0.0005321554847677975,7,stable
266,266,266,28.0,5.0,1.0,-0.0004471145620167327,0.0005318152051028701,7,stable
267,267,267,28.0,5.0,2.0,-0.00044709611722678364,0.0005620771495582532,7,stable
268,268,268,28.0,5.0,3.0,-0.0006214749597378359,0.00018121870647417807,7,stable
269,269,269,28.0,5.0,4.0,-0.00046390409019985985,0.0006250327857914332,7,stable
270,270,270,31.0,0.0,0.0,-0.000753777863608054,0.00040019061675328096,6,chaotic-like
271,271,271,31.0,0.0,1.0,0.00022665938807936063,0.0010412139223553115,20,chaotic-like
272,272,272,31.0,0.0,2.0,0.00012563810354534674,0.0011921158906386669,20,chaotic-like
273,273,273,31.0,0.0,3.0,2.6862124791378113e-05,0.0010315656364446712,20,chaotic-like
274,274,274,31.0,0.0,4.0,9.459876035416684e-05,0.0010272968311526454,20,chaotic-like
275,275,275,31.0,1.0,0.0,-0.0008540917992542262,0.0003803967036485442,6,stable
276,276,276,31.0,1.0,1.0,-0.0009840038346246164,0.000345346054044029,6,stable
277,277,277,31.0,1.0,2.0,-0.0009661333822914448,0.00034268949588501157,6,stable
278,278,278,31.0,1.0,3.0,-0.0010816004303204822,0.0004262188429690152,6,stable
279,279,279,31.0,1.0,4.0,-0.0009578232754434244,0.00034851033481745323,6,stable
280,280,280,31.0,2.0,0.0,-0.00020759021163805936,0.0010076072369948612,5,stable
281,281,281,31.0,2.0,1.0,-0.0007395700993214647,0.00013016337617936184,6,stable
282,282,282,31.0,2.0,2.0,-0.0008565750569222488,0.0003155342893097744,6,stable
283,283,283,31.0,2.0,3.0,-0.0008471426062649616,0.0003221938485737631,6,stable
284,284,284,31.0,2.0,4.0,-0.0008542782488757128,0.00032901440256587146,6,stable
285,285,285,31.0,3.0,0.0,-0.00012010056096486914,0.001483460341876257,13,chaotic-like
286,286,286,31.0,3.0,1.0,-4.0313057180255693e-05,0.0021042215316089616,13,chaotic-like
287,287,287,31.0,3.0,2.0,-1.61923144049684e-05,0.002259461522213928,13,chaotic-like
288,288,288,31.0,3.0,3.0,-6.308500933784336e-05,0.002443714533415694,13,chaotic-like
289,289,289,31.0,3.0,4.0,-6.283786153242679e-05,0.0021770829574653035,13,chaotic-like
290,290,290,31.0,4.0,0.0,0.00036079605585822064,0.002659212012870931,5,oscillations
291,291,291,31.0,4.0,1.0,-7.195501665003565e-05,0.0011615585699084393,5,oscillations
292,292,292,31.0,4.0,2.0,-0.000987348882197744,0.000200828984629295,7,stable
293,293,293,31.0,4.0,3.0,-0.0011763841800716435,0.0006835415227115637,7,stable
294,294,294,31.0,4.0,4.0,0.00036605508906662187,0.0020644032679698857,9,oscillations
295,295,295,31.0,5.0,0.0,8.699300480936116e-05,0.0005971154590904425,9,oscillations
296,296,296,31.0,5.0,1.0,-2.127976916816141e-05,0.0002624225343680508,9,oscillations
297,297,297,31.0,5.0,2.0,-0.0008725665765571599,0.0005197694142794371,7,stable
298,298,298,31.0,5.0,3.0,-0.0012343751965321749,0.0007256940626774977,7,stable
299,299,299,31.0,5.0,4.0,-0.0012039742432411445,0.0006464055178492357,7,stable
300,300,300,34.0,0.0,0.0,-0.0003117151085219194,0.0003113741910720309,9,stable
301,301,301,34.0,0.0,1.0,-8.495994942985566e-06,0.0010057962854253296,19,chaotic-like
302,302,302,34.0,0.0,2.0,-0.00031542854802702836,0.0004999844165157906,10,stable
303,303,303,34.0,0.0,3.0,-0.0003683186957699798,0.0006300410222796445,9,stable
304,304,304,34.0,0.0,4.0,7.531741694008768e-05,0.0009510897019472462,18,chaotic-like
305,305,305,34.0,1.0,0.0,-0.0005931650722095606,0.000672879205884937,5,stable
306,306,306,34.0,1.0,1.0,-0.0007693686960564446,0.001028813092499054,5,stable
307,307,307,34.0,1.0,2.0,-0.0006451135465947249,0.0008331797957878487,5,stable
308,308,308,34.0,1.0,3.0,-0.0006616191784386789,0.0007880696849330132,5,stable
309,309,309,34.0,1.0,4.0,-0.0004144504923215063,0.0005624563744290877,5,stable
310,310,310,34.0,2.0,0.0,-0.0008860585215631738,0.0017183877902421296,5,stable
311,311,311,34.0,2.0,1.0,-0.0006996997950695465,0.0009360448013218744,5,stable
312,312,312,34.0,2.0,2.0,-0.00065988413723444,0.0010468630204822043,5,stable
313,313,313,34.0,2.0,3.0,-0.0004387493222975188,0.0004089717827729049,5,stable
314,314,314,34.0,2.0,4.0,-0.0009677935415104442,0.00017704871730125267,5,stable
315,315,315,34.0,3.0,0.0,-1.6085423079315823e-05,0.0008198403167823838,21,chaotic-like
316,316,316,34.0,3.0,1.0,-4.1288701574343205e-05,0.0010485823468153678,21,chaotic-like
317,317,317,34.0,3.0,2.0,-2.5325986817532117e-05,0.0013220470605855596,21,chaotic-like
318,318,318,34.0,3.0,3.0,8.65632735995142e-05,0.0011039818887294006,21,chaotic-like
319,319,319,34.0,3.0,4.0,6.612090828920548e-05,0.0006388459087135932,21,chaotic-like
320,320,320,34.0,4.0,0.0,-0.0004957295181440427,0.000655366552550042,4,stable
321,321,321,34.0,4.0,1.0,-0.0003333688055933215,0.0005872873071421286,4,stable
322,322,322,34.0,4.0,2.0,-0.00017168850255263904,0.000257757206120648,4,stable
323,323,323,34.0,4.0,3.0,-0.00033271309195014205,0.0005056793741752532,4,stable
324,324,324,34.0,4.0,4.0,-0.0002661699157153378,0.0005631085981803437,4,stable
325,325,325,34.0,5.0,0.0,0.0002835421706101172,0.0007177979491545784,3,stable
326,326,326,34.0,5.0,1.0,0.0003616639338311416,0.00024007290429044594,3,stable
327,327,327,34.0,5.0,2.0,-0.00022673866611620246,0.0012668851318649516,3,stable
328,328,328,34.0,5.0,3.0,-3.4350476950289084e-06,0.0007551215396723154,3,stable
329,329,329,34.0,5.0,4.0,-0.0004207163932241225,0.0012785819919521357,3,stable
330,330,330,37.0,0.0,0.0,3.386753825823007e-05,0.0003595943224356811,9,oscillations
331,331,331,37.0,0.0,1.0,6.834637241626728e-05,0.0003938198474325516,9,oscillations
332,332,332,37.0,0.0,2.0,0.0003043296335139057,0.0004901854648335772,9,oscillations
333,333,333,37.0,0.0,3.0,0.0001425445510449727,0.00039626802715260993,9,oscillations
334,334,334,37.0,0.0,4.0,-0.00012619200376211677,0.0006537780091471185,6,oscillations
335,335,335,37.0,1.0,0.0,8.869294520672047e-05,0.0011267497994120075,24,chaotic-like
336,336,336,37.0,1.0,1.0,1.3632651966558312e-05,0.0013169900221598465,24,chaotic-like
337,337,337,37.0,1.0,2.0,0.00015041785569533812,0.0017624704448119869,21,chaotic-like
338,338,338,37.0,1.0,3.0,-4.774731487726066e-05,0.0016643737304754276,24,chaotic-like
339,339,339,37.0,1.0,4.0,9.307262618224277e-05,0.0013319137203121035,24,chaotic-like
340,340,340,37.0,2.0,0.0,0.0017281901163430796,0.0021199149395095857,17,chaotic-like
341,341,341,37.0,2.0,1.0,0.0015765959126859887,0.0020762254873963734,20,chaotic-like
342,342,342,37.0,2.0,2.0,0.001459685891306953,0.002035303437795504,16,chaotic-like
343,343,343,37.0,2.0,3.0,0.0015125409244519153,0.0018230827676061147,18,chaotic-like
344,344,344,37.0,2.0,4.0,0.0015799509044920799,0.002191229300165023,20,chaotic-like
345,345,345,37.0,3.0,0.0,-2.144977199588272e-05,0.0005848785024426913,9,oscillations
346,346,346,37.0,3.0,1.0,-3.0289170458383043e-05,0.000648128670413277,9,oscillations
347,347,347,37.0,3.0,2.0,2.0408778811931943e-05,0.0005627355629009958,9,oscillations
348,348,348,37.0,3.0,3.0,-4.7090815956498357e-05,0.0006226279380464182,9,oscillations
349,349,349,37.0,3.0,4.0,-3.489576547586146e-05,0.000648337632581655,9,oscillations
350,350,350,37.0,4.0,0.0,-0.00010293629016462664,0.000980706452677008,28,chaotic-like
351,351,351,37.0,4.0,1.0,0.00014991554122544448,0.00025908908460509143,11,oscillations
352,352,352,37.0,4.0,2.0,0.00033117312338347616,0.0018298081214941893,29,chaotic-like
353,353,353,37.0,4.0,3.0,0.0002774390415844758,0.001268607670910944,27,chaotic-like
354,354,354,37.0,4.0,4.0,0.00046903126715772266,0.0013039124107793048,29,chaotic-like
355,355,355,37.0,5.0,0.0,3.5536912413029806e-06,0.0013546478931144692,21,chaotic-like
356,356,356,37.0,5.0,1.0,0.00013604930699727345,0.0015433879673914964,22,chaotic-like
357,357,357,37.0,5.0,2.0,4.382299279732029e-05,0.0011583750298220321,22,chaotic-like
358,358,358,37.0,5.0,3.0,1.7414834152283037e-05,0.0014122409756338787,21,chaotic-like
359,359,359,37.0,5.0,4.0,-2.1084702492793113e-05,0.0014781934158051419,22,chaotic-like
360,360,360,40.0,0.0,0.0,0.0003589253504715669,0.000422129636920632,3,stable
361,361,361,40.0,0.0,1.0,3.890561306466873e-05,0.0007293570253542623,3,stable
362,362,362,40.0,0.0,2.0,-0.00030326946807522084,0.001495597853409657,3,stable
363,363,363,40.0,0.0,3.0,0.0003004243130178466,0.0006003836688034199,3,stable
364,364,364,40.0,0.0,4.0,-0.0003286471667639097,0.0005242236512832621,3,stable
365,365,365,40.0,1.0,0.0,-0.0009732684946317935,0.0011558108355542336,5,stable
366,366,366,40.0,1.0,1.0,-0.0006836789860254072,0.00015072601694829092,5,stable
367,367,367,40.0,1.0,2.0,-0.0005463211286041457,0.0007073080019874452,20,chaotic-like
368,368,368,40.0,1.0,3.0,-0.0006861174270170174,0.00019358305244804942,5,stable
369,369,369,40.0,1.0,4.0,-0.000684903535392407,0.00022449578668517665,5,stable
370,370,370,40.0,2.0,0.0,-0.0005292012950018916,0.0008455825468859885,6,stable
371,371,371,40.0,2.0,1.0,-0.00047783987400610694,0.001075023221930301,7,stable
372,372,372,40.0,2.0,2.0,-0.0007481070703765725,0.00016089024655708403,7,stable
373,373,373,40.0,2.0,3.0,-0.000799270940492778,0.00010066566582833353,7,stable
374,374,374,40.0,2.0,4.0,-0.00016418335737139773,0.0007347164510972473,7,stable
375,375,375,40.0,3.0,0.0,0.0010454544636281575,0.001959343433285842,30,chaotic-like
376,376,376,40.0,3.0,1.0,0.00156834280350459,0.0021856769669292143,25,chaotic-like
377,377,377,40.0,3.0,2.0,0.001942284266200287,0.0024395957594310603,32,chaotic-like
378,378,378,40.0,3.0,3.0,0.001075723285744601,0.0016101208665885462,31,chaotic-like
379,379,379,40.0,3.0,4.0,0.0009268492856414812,0.0020718751325011124,31,chaotic-like
380,380,380,40.0,4.0,0.0,-0.0004813268141007976,0.0009538358000825896,4,stable
381,381,381,40.0,4.0,1.0,-0.00037553122227773704,0.0010306373382557553,4,stable
382,382,382,40.0,4.0,2.0,-0.00024836540785975705,0.0005880246596863031,4,stable
383,383,383,40.0,4.0,3.0,-0.0003611525172366483,0.0010643650121806535,4,stable
384,384,384,40.0,4.0,4.0,-0.0006631306650141195,0.0013680398370551651,4,stable
385,385,385,40.0,5.0,0.0,-0.0001713573734838377,0.0004873166672847921,4,stable
386,386,386,40.0,5.0,1.0,-0.0003652894567390606,0.0007173161055425227,4,stable
387,387,387,40.0,5.0,2.0,-0.00028293565232786946,0.00014057095833393387,4,stable
388,388,388,40.0,5.0,3.0,-0.0006061303329785943,0.001203247544330792,4,stable
389,389,389,40.0,5.0,4.0,-0.00032929856450218567,0.0008422626323073528,4,stable
390,390,390,43.0,0.0,0.0,-0.00013702528174320392,0.000576312850979996,7,stable
391,391,391,43.0,0.0,1.0,-9.231614747422806e-05,0.00037550202047476343,6,oscillations
392,392,392,43.0,0.0,2.0,-0.0006708222056780877,0.00017313556828642938,8,stable
393,393,393,43.0,0.0,3.0,-0.00016482530305850836,0.00031869627971593963,8,stable
394,394,394,43.0,0.0,4.0,-0.00022813400890610855,0.0007156969180921306,7,stable
395,395,395,43.0,1.0,0.0,-2.687729454033504e-05,0.00028352588059445024,5,stable
396,396,396,43.0,1.0,1.0,-0.0002469620045716182,0.0007474796110416759,5,stable
397,397,397,43.0,1.0,2.0,-2.105970892854291e-05,0.00027067340889274543,5,stable
398,398,398,43.0,1.0,3.0,2.1472920267705543e-05,0.00017377635597582613,5,stable
399,399,399,43.0,1.0,4.0,5.53618147637562e-05,0.00044781771741931106,5,stable
400,400,400,43.0,2.0,0.0,-0.001222853440062495,0.0003916455705218883,9,stable
401,401,401,43.0,2.0,1.0,-0.0012426075601257027,0.00044885623240520877,9,stable
402,402,402,43.0,2.0,2.0,-0.0012696919260120148,0.0004123198122778678,9,stable
403,403,403,43.0,2.0,3.0,-8.532101574376193e-05,0.0005284563372810661,7,stable
404,404,404,43.0,2.0,4.0,-0.0003236455160093514,0.0009771403127236812,7,stable
405,405,405,43.0,3.0,0.0,6.174255120838549e-05,0.0012790472975379144,14,chaotic-like
406,406,406,43.0,3.0,1.0,-0.00027647687422091446,0.0008322787670175042,7,stable
407,407,407,43.0,3.0,2.0,-0.00026764559057792646,0.0008593476925176326,7,stable
408,408,408,43.0,3.0,3.0,-0.0002826065617706204,0.001039651431528266,7,stable
409,409,409,43.0,3.0,4.0,-7.569422373578654e-05,0.0014461632060306317,14,chaotic-like
410,410,410,43.0,4.0,0.0,-0.001058510025856977,0.00018892754653655812,8,stable
411,411,411,43.0,4.0,1.0,-0.0006070717429644788,0.00018061225416412033,8,chaotic-like
412,412,412,43.0,4.0,2.0,-0.0012150666079671613,0.00044009835114362995,17,stable
413,413,413,43.0,4.0,3.0,-0.0010675265710608569,0.00021462170827618235,8,stable
414,414,414,43.0,4.0,4.0,-0.0010582662474867906,0.0002853846217517722,8,stable
415,415,415,43.0,5.0,0.0,-0.0008264417363279266,0.0006936616582335822,6,stable
416,416,416,43.0,5.0,1.0,-0.000876685405208525,0.0008090496534884619,6,stable
417,417,417,43.0,5.0,2.0,-0.0006375782110244615,0.0004156142027968949,6,stable
418,418,418,43.0,5.0,3.0,-0.0007003111112661609,0.000459356100944344,6,stable
419,419,419,43.0,5.0,4.0,-0.0007858077353917012,0.0006730848806164929,6,stable
420,420,420,46.0,0.0,0.0,-0.0006546325609759024,0.000936389927078363,7,stable
421,421,421,46.0,0.0,1.0,0.0002973527292945247,0.0025984964750888576,20,oscillations
422,422,422,46.0,0.0,2.0,-0.0003792218316550119,0.0004913455924120464,7,stable
423,423,423,46.0,0.0,3.0,2.59866255608789e-05,0.002679990136956222,20,oscillations
424,424,424,46.0,0.0,4.0,-0.0003627800400331913,0.0003448182619910323,7,stable
425,425,425,46.0,1.0,0.0,0.0018961460920687476,0.002101347480472425,40,chaotic-like
426,426,426,46.0,1.0,1.0,0.0029035334943189653,0.0024466624396361266,40,chaotic-like
427,427,427,46.0,1.0,2.0,0.001503639214450862,0.0017328215354950082,40,chaotic-like
428,428,428,46.0,1.0,3.0,0.0014790381192123403,0.002060855923550223,25,chaotic-like
429,429,429,46.0,1.0,4.0,0.0016648369975686612,0.0017384245571858672,24,chaotic-like
430,430,430,46.0,2.0,0.0,-0.00022967494537247374,0.00014323539974929423,4,stable
431,431,431,46.0,2.0,1.0,-0.00023146151794499955,0.00043980659320990486,7,stable
432,432,432,46.0,2.0,2.0,-0.00040538439738153865,0.00046713259661920113,7,stable
433,433,433,46.0,2.0,3.0,-0.00040015205626677626,0.0011155053125773379,4,stable
434,434,434,46.0,2.0,4.0,-0.00046105079285822326,0.0004986504534647901,15,stable
435,435,435,46.0,3.0,0.0,-0.0002609077589772316,0.0006841202611882378,7,stable
436,436,436,46.0,3.0,1.0,0.00028973314786791737,0.00019861403416133392,5,stable
437,437,437,46.0,3.0,2.0,0.00022862087635320844,0.0003593866031164324,5,stable
438,438,438,46.0,3.0,3.0,-9.18999102736007e-05,0.0008680527632151321,5,stable
439,439,439,46.0,3.0,4.0,-0.00026720990414128676,0.0006823691932758328,7,stable
440,440,440,46.0,4.0,0.0,-0.000700259005638198,0.00015472288281545395,6,stable
441,441,441,46.0,4.0,1.0,0.00014172776953597254,0.00046961184887381644,5,stable
442,442,442,46.0,4.0,2.0,-0.0005913620386216275,0.0004173492835265352,6,stable
443,443,443,46.0,4.0,3.0,-0.0007026432501612614,0.0005374418338972851,6,stable
444,444,444,46.0,4.0,4.0,-0.0006880482011632016,0.00048128054261159986,6,stable
445,445,445,46.0,5.0,0.0,0.0009128511621011336,0.002249004829084021,32,chaotic-like
446,446,446,46.0,5.0,1.0,0.0008235193840417099,0.002645497489683019,28,chaotic-like
447,447,447,46.0,5.0,2.0,0.001109032261126947,0.0024506417536231478,30,chaotic-like
448,448,448,46.0,5.0,3.0,0.0007905009144084528,0.0018292317844895729,31,chaotic-like
449,449,449,46.0,5.0,4.0,0.0011787517057884676,0.0017697894883011342,28,chaotic-like
450,450,450,49.0,0.0,0.0,-0.0006035742184580317,0.00041054992405423625,9,stable
451,451,451,49.0,0.0,1.0,-0.0004821564056904792,0.00043295830346336056,6,stable
452,452,452,49.0,0.0,2.0,-0.0006181836651401598,0.00042359466038573027,9,stable
453,453,453,49.0,0.0,3.0,-0.0010366705052373803,4.5408740046920774e-05,9,stable
454,454,454,49.0,0.0,4.0,-0.0005476376258715511,0.00041443650399822403,6,stable
455,455,455,49.0,1.0,0.0,-0.0007897326873067132,0.0004158348786589451,11,stable
456,456,456,49.0,1.0,1.0,0.0005793679260165734,0.0018652829589460489,19,chaotic-like
457,457,457,49.0,1.0,2.0,-0.0007411883044798426,0.00036060920911332617,12,stable
458,458,458,49.0,1.0,3.0,0.0006695229521212211,0.0020123802085865476,12,stable
459,459,459,49.0,1.0,4.0,0.0006312402815072534,0.0019950684512155363,25,chaotic-like
460,460,460,49.0,2.0,0.0,-8.287402341610167e-06,0.0005048564559965008,26,chaotic-like
461,461,461,49.0,2.0,1.0,-2.7965059337966697e-05,0.00041334354570291763,26,chaotic-like
462,462,462,49.0,2.0,2.0,7.788293748600813e-05,0.0010713683511256258,24,chaotic-like
463,463,463,49.0,2.0,3.0,4.3971728720942384e-05,0.001014274569148802,14,chaotic-like
464,464,464,49.0,2.0,4.0,3.635125753816307e-05,0.00048245707941169683,14,chaotic-like
465,465,465,49.0,3.0,0.0,0.00015495456058546006,0.0020508923094795352,36,chaotic-like
466,466,466,49.0,3.0,1.0,0.000302481353900822,0.001798784110263194,38,chaotic-like
467,467,467,49.0,3.0,2.0,-4.862056160434341e-06,0.001370370949302444,32,chaotic-like
468,468,468,49.0,3.0,3.0,7.14337197914064e-05,0.002068863165596244,36,chaotic-like
469,469,469,49.0,3.0,4.0,-5.8142030692067425e-05,0.0015774649413953512,36,chaotic-like
470,470,470,49.0,4.0,0.0,-0.000638379155273211,0.0003699469711705352,7,stable
471,471,471,49.0,4.0,1.0,-0.0006636639259909967,0.000273412991006289,7,stable
472,472,472,49.0,4.0,2.0,-0.0006672085986189295,0.00040771651322509607,7,stable
473,473,473,49.0,4.0,3.0,-3.273143773680366e-05,0.0004218709465405533,9,stable
474,474,474,49.0,4.0,4.0,-0.0006738428356484015,0.00044432176003256484,7,stable
475,475,475,49.0,5.0,0.0,-0.0003515822148615007,0.00015652822510271708,6,stable
476,476,476,49.0,5.0,1.0,-0.00012038551500118755,0.0012449675014998527,3,stable
477,477,477,49.0,5.0,2.0,-4.743202632128893e-05,0.0008610186365325877,3,stable
478,478,478,49.0,5.0,3.0,-0.00015885475780880726,0.0008891297022114049,3,stable
479,479,479,49.0,5.0,4.0,5.5971679521008726e-05,0.00021634476900716704,3,stable
